Type,Sample_Wt(g),Sample_ID,Absorbance
O,,RV_CTS_051,
D,,RV_CTS_051,
O,,RV_CTS_052,
D,,RV_CTS_052,
O,,RV_CTS_053,
D,,RV_CTS_053,
O,,RV_CTS_054,
D,,RV_CTS_054,
O,,RV_CTS_055,
D,,RV_CTS_055,
O,,RV_CTS_056,
D,,RV_CTS_056,
O,,RV_CTS_057,
D,,RV_CTS_057,
O,,RV_CTS_058,
D,,RV_CTS_058,
O,,RV_CTS_059,
D,,RV_CTS_059,
O,,RV_CTS_060,
D,,RV_CTS_060,
O,,RV_CTS_061,
D,,RV_CTS_061,
O,,RV_CTS_062,
D,,RV_CTS_062,
O,,RV_CTS_063,
D,,RV_CTS_063,
O,,RV_CTS_064,
D,,RV_CTS_064,
O,,RV_CTS_065,
D,,RV_CTS_065,
O,,RV_CTS_066,
D,,RV_CTS_066,
O,,RV_CTS_067,
D,,RV_CTS_067,
O,,RV_CTS_068,
D,,RV_CTS_068,
O,,RV_CTS_069,
D,,RV_CTS_069,
O,,RV_CTS_070,
D,,RV_CTS_070,
O,,RV_CTS_071,
D,,RV_CTS_071,
O,,RV_CTS_072,
D,,RV_CTS_072,
O,,RV_CTS_073,
D,,RV_CTS_073,
O,,RV_CTS_074,
D,,RV_CTS_074,
O,,RV_CTS_075,
D,,RV_CTS_075,
O,,RV_CTS_076,
D,,RV_CTS_076,
O,,RV_CTS_077,
D,,RV_CTS_077,
O,,RV_CTS_078,
D,,RV_CTS_078,
O,,RV_CTS_079,
D,,RV_CTS_079,
O,,RV_CTS_080,
D,,RV_CTS_080,
O,,RV_CTS_081,
D,,RV_CTS_081,
O,,RV_CTS_082,
D,,RV_CTS_082,
O,,RV_CTS_083,
D,,RV_CTS_083,
O,,RV_CTS_084,
D,,RV_CTS_084,
O,,RV_CTS_085,
D,,RV_CTS_085,
O,,RV_CTS_086,
D,,RV_CTS_086,
O,,RV_CTS_087,
D,,RV_CTS_087,
O,,RV_CTS_088,
D,,RV_CTS_088,
O,,RV_CTS_089,
D,,RV_CTS_089,
O,,RV_CTS_090,
D,,RV_CTS_090,
O,,RV_CTS_091,
D,,RV_CTS_091,
O,,RV_CTS_092,
D,,RV_CTS_092,
O,,RV_CTS_093,
D,,RV_CTS_093,
O,,RV_CTS_094,
D,,RV_CTS_094,
O,,RV_CTS_095,
D,,RV_CTS_095,
O,,RV_CTS_096,
D,,RV_CTS_096,
O,,RV_CTS_097,
D,,RV_CTS_097,
O,,RV_CTS_098,
D,,RV_CTS_098,
O,,RV_CTS_099,
D,,RV_CTS_099,
O,,RV_CTS_100,
D,,RV_CTS_100,
O,,RV_CTS_101,
D,,RV_CTS_101,
O,,RV_CTS_102,
D,,RV_CTS_102,
O,,RV_CTS_103,
D,,RV_CTS_103,
O,,RV_CTS_104,
D,,RV_CTS_104,
O,,RV_CTS_105,
D,,RV_CTS_105,
O,,RV_CTS_106,
D,,RV_CTS_106,
O,,RV_CTS_107,
D,,RV_CTS_107,
O,,RV_CTS_108,
D,,RV_CTS_108,
O,,RV_CTS_109,
D,,RV_CTS_109,
O,,RV_CTS_110,
D,,RV_CTS_110,
O,,RV_CTS_111,
D,,RV_CTS_111,
O,,RV_CTS_112,
D,,RV_CTS_112,
O,,RV_CTS_113,
D,,RV_CTS_113,
O,,RV_CTS_114,
D,,RV_CTS_114,
O,,RV_CTS_115,
D,,RV_CTS_115,
O,,RV_CTS_116,
D,,RV_CTS_116,
O,,RV_CTS_117,
D,,RV_CTS_117,
O,,RV_CTS_118,
D,,RV_CTS_118,
O,,RV_CTS_119,
D,,RV_CTS_119,
O,,RV_CTS_120,
D,,RV_CTS_120,
O,,RV_CTS_121,
D,,RV_CTS_121,
O,,RV_CTS_122,
D,,RV_CTS_122,
O,,RV_CTS_123,
D,,RV_CTS_123,
O,,RV_CTS_124,
D,,RV_CTS_124,
O,,RV_CTS_125,
D,,RV_CTS_125,
O,,RV_CTS_126,
D,,RV_CTS_126,
O,,RV_CTS_127,
D,,RV_CTS_127,
O,,RV_CTS_128,
D,,RV_CTS_128,
O,,RV_CTS_129,
D,,RV_CTS_129,
O,,RV_CTS_130,
D,,RV_CTS_130,
O,,RV_CTS_131,
D,,RV_CTS_131,
O,,RV_CTS_132,
D,,RV_CTS_132,
O,,RV_CTS_133,
D,,RV_CTS_133,
O,,RV_CTS_134,
D,,RV_CTS_134,
O,,RV_CTS_135,
D,,RV_CTS_135,
O,,RV_CTS_136,
D,,RV_CTS_136,
O,,RV_CTS_137,
D,,RV_CTS_137,
O,,RV_CTS_138,
D,,RV_CTS_138,
O,,RV_CTS_139,
D,,RV_CTS_139,
O,,RV_CTS_140,
D,,RV_CTS_140,
O,,RV_CTS_141,
D,,RV_CTS_141,
O,,RV_CTS_142,
D,,RV_CTS_142,
O,,RV_CTS_143,
D,,RV_CTS_143,
O,,RV_CTS_144,
D,,RV_CTS_144,
O,,RV_CTS_145,
D,,RV_CTS_145,
O,,RV_CTS_146,
D,,RV_CTS_146,
O,,RV_CTS_147,
D,,RV_CTS_147,
O,,RV_CTS_148,
D,,RV_CTS_148,
O,,RV_CTS_149,
D,,RV_CTS_149,
O,,RV_CTS_150,
D,,RV_CTS_150,
O,,RV_CTS_151,
D,,RV_CTS_151,
O,,RV_CTS_152,
D,,RV_CTS_152,
O,,RV_CTS_153,
D,,RV_CTS_153,
O,,RV_CTS_154,
D,,RV_CTS_154,
O,,RV_CTS_155,
D,,RV_CTS_155,
O,,RV_CTS_156,
D,,RV_CTS_156,
O,,RV_CTS_157,
D,,RV_CTS_157,
O,,RV_CTS_158,
D,,RV_CTS_158,
O,,RV_CTS_159,
D,,RV_CTS_159,
O,,RV_CTS_160,
D,,RV_CTS_160,
O,,RV_CTS_161,
D,,RV_CTS_161,
O,,RV_CTS_162,
D,,RV_CTS_162,
O,,RV_CTS_163,
D,,RV_CTS_163,
O,,RV_CTS_164,
D,,RV_CTS_164,
O,,RV_CTS_165,
D,,RV_CTS_165,
O,,RV_CTS_166,
D,,RV_CTS_166,
O,,RV_CTS_167,
D,,RV_CTS_167,
O,,RV_CTS_168,
D,,RV_CTS_168,
O,,RV_CTS_169,
D,,RV_CTS_169,
O,,RV_CTS_170,
D,,RV_CTS_170,
O,,RV_CTS_171,
D,,RV_CTS_171,
O,,RV_CTS_172,
D,,RV_CTS_172,
O,,RV_CTS_173,
D,,RV_CTS_173,
O,,RV_CTS_174,
D,,RV_CTS_174,
O,,RV_CTS_175,
D,,RV_CTS_175,
O,,RV_CTS_176,
D,,RV_CTS_176,
O,,RV_CTS_177,
D,,RV_CTS_177,
O,,RV_CTS_178,
D,,RV_CTS_178,
O,,RV_CTS_179,
D,,RV_CTS_179,
O,,RV_CTS_180,
D,,RV_CTS_180,
O,,RV_CTS_181,
D,,RV_CTS_181,
O,,RV_CTS_182,
D,,RV_CTS_182,
O,,RV_CTS_183,
D,,RV_CTS_183,
O,,RV_CTS_184,
D,,RV_CTS_184,
O,,RV_CTS_185,
D,,RV_CTS_185,
O,,RV_CTS_186,
D,,RV_CTS_186,
O,,RV_CTS_187,
D,,RV_CTS_187,
O,,RV_CTS_188,
D,,RV_CTS_188,
O,,RV_CTS_189,
D,,RV_CTS_189,
O,,RV_CTS_190,
D,,RV_CTS_190,
O,,RV_CTS_191,
D,,RV_CTS_191,
O,,RV_CTS_192,
D,,RV_CTS_192,
O,,RV_CTS_193,
D,,RV_CTS_193,
O,,RV_CTS_194,
D,,RV_CTS_194,
O,,RV_CTS_195,
D,,RV_CTS_195,
O,,RV_CTS_196,
D,,RV_CTS_196,
O,,RV_CTS_197,
D,,RV_CTS_197,
O,,RV_CTS_198,
D,,RV_CTS_198,
O,,RV_CTS_199,
D,,RV_CTS_199,
O,,RV_CTS_200,
D,,RV_CTS_200,
